rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source,posterior_file,posterior_source,transit_fit_source,impact_mode,qc_primary_exclude,qc_reasons,posterior_status
3572,7033671,K00670.01,Kepler-641 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.48965527,2.509e-05,-2.509e-05,171.92604,0.00212,-0.00212,2455004.926,0.00212,-0.00212,0.0,,,,,,0.795,0.098,-0.549,3.587,0.0611,-0.0611,,,,262.2,7.2,-7.2,0.016446,8.2e-05,-0.001677,0.44261,1.18065,-0.01966,LS+MCMC,2.16,0.35,-0.34,0.0879,,,86.44,,,926.0,,,173.79,79.57,-60.81,12.82,5.7,-5.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,6.7732596,35.765453,42.5,1,140.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.258,Mandel and Agol (2002 ApJ 580 171),,,007/007033/007033671/dv/kplr007033671-20160209194854_dvr.pdf,007/007033/007033671/dv/kplr007033671-001-20160209194854_dvs.pdf,5672.0,114.0,-114.0,4.279,0.156,-0.104,0.2,0.15,-0.15,1.204,0.193,-0.193,1.005,0.075,-0.06,,,,q1_q17_dr25_stellar,291.82349,42.516209,13.774,14.287,13.706,13.555,13.508,12.576,12.256,12.186,0.272,19.4549088,7.9e-06,42.516221,8.4e-05,0.38,0.31,0.04,0.3,-9.1e-05,8.1e-05,9e-06,7.8e-05,0.0,0.18,0.05,0.2,0.05,0.2,0.02,0.17,0.05,0.18,0.06,0.19,K00670,single,thick,0.51,True,thick,0.51,275,275,0,category_count_exact_before_visual_qc,1.055,5485.5,4.019,0.184,1.653,-0.639,-1.594,-1.662,9.36,5605.0,1.649,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K00670_K00670_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
3596,7277317,K00674.01,Kepler-643 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,16.33888067,1.882e-05,-1.882e-05,177.917586,0.000902,-0.000902,2455010.918,0.000902,-0.000902,0.0,,,,,,0.256,0.099,-0.256,9.3599,0.0485,-0.0485,,,,1718.4,9.7,-9.7,0.036942,0.000396,-0.000564,0.17114,0.01777,-0.02446,LS+MCMC,10.47,1.1,-0.8,0.1295,,,88.91,,,963.0,,,203.31,58.11,-37.26,13.42,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1585,0.5703,q1_q17_dr25_koi,29.594252,151.49889,201.9,1,40.0,1.0,q1_q17_dr25_tce,1010101010101010000000000000000,0.2601,Mandel and Agol (2002 ApJ 580 171),,,007/007277/007277317/dv/kplr007277317-20160209194854_dvr.pdf,007/007277/007277317/dv/kplr007277317-001-20160209194854_dvs.pdf,4877.0,63.0,-53.0,3.645,0.06,-0.066,0.16,0.1,-0.1,2.595,0.273,-0.198,1.085,0.13,-0.095,,,,q1_q17_dr25_stellar,290.32733,42.898281,13.781,14.588,13.72,13.435,13.274,12.212,11.672,11.583,0.534,19.3551496,1.7e-06,42.898213,1.9e-05,-0.202,0.069,-0.241,0.067,8e-05,0.00013,-3e-05,0.00013,-0.022,0.092,-0.019,0.07,0.029,0.083,-0.34,0.082,-0.1,0.1,0.354,0.076,K00674,single,thick,0.8343,True,thick,0.8343,275,275,0,category_count_exact_before_visual_qc,1.14,4861.2,3.664,0.223,2.597,-1.191,-2.004,-1.97,7.02,4933.0,2.584,2.0,0.0,False,False,False,missing,,,,,True,original_archive:ALDERAAN results file not found;cloud_missing:ALDERAAN results file not found,missing_after_uniform_assembly
3389,7730747,K00684.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.034914368,2.551e-06,-2.551e-06,172.257813,0.000506,-0.000506,2455005.258,0.000506,-0.000506,0.0,,,,,,0.965,0.022,-0.01,1.7874,0.0585,-0.0585,,,,800.1,14.9,-14.9,0.035486,0.008551,-0.003379,0.32399,0.31828,-0.0946,LS+MCMC,6.95,1.68,-3.13,0.0509,,,81.5,,,1452.0,,,1052.15,778.36,-767.8,6.53,3.2,-3.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,8.623398,77.800644,92.6,1,330.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7271,Mandel and Agol (2002 ApJ 580 171),,,007/007730/007730747/dv/kplr007730747-20160209194854_dvr.pdf,007/007730/007730747/dv/kplr007730747-001-20160209194854_dvs.pdf,5548.0,168.0,-151.0,3.964,0.472,-0.157,0.12,0.25,-0.25,1.793,0.435,-0.808,1.079,0.129,-0.172,,,,q1_q17_dr25_stellar,281.29028,43.413342,13.831,14.429,13.762,13.575,13.496,12.493,12.092,12.003,0.605,18.7526717,4.1e-06,43.413399,4.3e-05,-0.56,0.16,0.21,0.16,4e-05,0.00014,-6e-05,0.00015,-0.01,0.095,-0.004,0.083,0.011,0.099,-0.051,0.093,0.24,0.082,0.245,0.082,K00684,single,thick,1.0,True,thick,1.0,275,275,0,category_count_exact_before_visual_qc,1.116,5310.1,3.843,0.053,2.09,-0.916,-1.936,-1.936,6.86,5287.0,2.105,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K00684_K00684_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
3407,8361905,K00689.01,Kepler-646 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.87360981,4.485e-05,-4.485e-05,182.40408,0.00212,-0.00212,2455015.404,0.00212,-0.00212,0.0,,,,,,0.395,0.047,-0.395,3.5246,0.0724,-0.0724,,,,415.6,12.4,-12.4,0.018967,0.000311,-0.000591,2.53735,0.81372,-0.51675,LS+MCMC,1.53,0.33,-0.12,0.1149,,,89.3,,,632.0,,,37.68,26.18,-9.72,32.3,10.4,-10.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,7.2158,33.020035,38.4,1,41.0,1.0,q1_q17_dr25_tce,1010101010101010000000000000000,0.6006,Mandel and Agol (2002 ApJ 580 171),,,008/008361/008361905/dv/kplr008361905-20160209194854_dvr.pdf,008/008361/008361905/dv/kplr008361905-001-20160209194854_dvs.pdf,5656.0,187.0,-187.0,4.607,0.036,-0.135,-0.56,0.3,-0.3,0.737,0.162,-0.058,0.801,0.088,-0.08,,,,q1_q17_dr25_stellar,290.47134,44.387081,13.766,14.273,13.734,13.548,13.459,12.525,12.139,12.089,0.589,19.364769,1.1e-05,44.38714,0.00013,0.5,0.43,0.2,0.47,-0.00012,0.00018,-4e-05,0.00019,-0.13,0.15,0.1,0.14,0.17,0.15,0.14,0.21,0.31,0.2,0.34,0.24,K00689,single,thick,0.9969,True,thick,0.9969,275,275,0,category_count_exact_before_visual_qc,0.785,5587.4,4.51,-0.507,0.813,0.16,-0.785,-0.851,8.62,5334.0,0.833,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00689_K00689_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
3441,8805348,K00695.01,Kepler-649 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,29.90721859,5.371e-05,-5.371e-05,175.29337,0.00135,-0.00135,2455008.293,0.00135,-0.00135,0.0,,,,,,0.022,0.359,-0.022,4.8475,0.0455,-0.0455,,,,588.0,8.6,-8.6,0.022053,0.000453,-0.000253,2.36315,0.07046,-0.53646,LS+MCMC,2.16,0.26,-0.19,0.1805,,,89.97,,,564.0,,,23.92,8.46,-5.62,48.16,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,15.468482,71.085464,79.8,1,45.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6214,Mandel and Agol (2002 ApJ 580 171),,,008/008805/008805348/dv/kplr008805348-20160209194854_dvr.pdf,008/008805/008805348/dv/kplr008805348-001-20160209194854_dvs.pdf,5739.0,103.0,-115.0,4.476,0.068,-0.102,-0.26,0.15,-0.15,0.896,0.11,-0.08,0.875,0.06,-0.054,,,,q1_q17_dr25_stellar,285.65594,45.079559,13.437,13.811,13.396,13.276,13.241,12.377,12.016,12.036,0.17,19.0437287,3.9e-06,45.07955,4.8e-05,0.0,0.15,-0.03,0.17,-8.6e-05,8.8e-05,-8e-05,0.0001,0.03,0.12,0.11,0.13,0.12,0.14,-0.17,0.12,-0.16,0.12,0.23,0.14,K00695,single,thick,0.8291,False,thick,0.8291,275,275,0,category_count_exact_before_visual_qc,0.902,5949.6,4.475,-0.412,0.908,0.077,-0.963,-0.93,4.11,5694.0,0.932,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00695_K00695_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
19,10526549,K00746.01,Kepler-660 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.27358173,1.037e-05,-1.037e-05,173.258155,0.000877,-0.000877,2455006.258,0.000877,-0.000877,0.0,,,,,,0.387,0.004,-0.386,3.2875,0.0309,-0.0309,,,,1288.3,16.8,-16.8,0.032563,0.003061,-0.00063,1.93557,0.52971,-0.14046,LS+MCMC,2.47,0.2,-0.24,0.0759,,,88.93,,,649.0,,,41.85,12.49,-11.7,20.65,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1263,0.6019,q1_q17_dr25_koi,9.616924,71.48005,87.2,1,144.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0504,Mandel and Agol (2002 ApJ 580 171),,,010/010526/010526549/dv/kplr010526549-20160209194854_dvr.pdf,010/010526/010526549/dv/kplr010526549-001-20160209194854_dvs.pdf,4856.0,131.0,-146.0,4.583,0.065,-0.035,-0.3,0.3,-0.3,0.696,0.056,-0.068,0.676,0.088,-0.047,,,,q1_q17_dr25_stellar,288.13824,47.724449,15.302,16.111,15.24,14.955,14.765,13.672,13.12,13.033,0.037,19.2092154,5.3e-06,47.724506,4.6e-05,-0.05,0.19,0.2,0.16,0.00034,0.00024,0.00019,0.00022,-0.059,0.085,-0.008,0.073,0.059,0.085,0.042,0.084,0.344,0.081,0.346,0.081,K00746,single,thick,0.9999,True,thick,0.9999,275,275,0,category_count_exact_before_visual_qc,0.738,4710.1,4.587,0.001,0.723,0.289,-0.868,-0.874,,4848.0,0.716,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00746_K00746_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
20,10583066,K00747.01,Kepler-661 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.02930329,5.509e-06,-5.509e-06,171.602959,0.000713,-0.000713,2455004.603,0.000713,-0.000713,0.0,,,,,,0.258,0.196,-0.258,1.5821,0.0311,-0.0311,,,,1912.7,34.4,-34.4,0.038838,0.001021,-0.001203,13.09803,1.84066,-3.66782,LS+MCMC,2.85,0.26,-0.15,0.0585,,,89.5,,,678.0,,,50.04,16.4,-9.88,29.31,4.1,-4.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0628,0.6908,q1_q17_dr25_koi,6.876831,52.36939,65.4,1,215.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010583/010583066/dv/kplr010583066-20160209194854_dvr.pdf,010/010583/010583066/dv/kplr010583066-001-20160209194854_dvs.pdf,4537.0,123.0,-123.0,4.648,0.02,-0.056,0.21,0.2,-0.3,0.672,0.062,-0.036,0.761,0.033,-0.067,,,,q1_q17_dr25_stellar,283.71088,47.86327,15.784,16.838,15.758,15.332,15.1,14.001,13.37,13.231,0.77,18.9140505,6.1e-06,47.863205,5.8e-05,-0.32,0.22,-0.24,0.21,-0.00017,0.00043,-0.0001,0.00044,0.11,0.11,0.01,0.12,0.11,0.11,-0.19,0.11,-0.24,0.12,0.3,0.1,K00747,single,thick,0.9452,False,thick,0.9452,275,275,0,category_count_exact_before_visual_qc,0.671,4435.3,4.631,-0.059,0.655,0.375,-0.796,-0.805,,4542.0,0.638,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00747_K00747_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
38,11138155,K00760.01,Kepler-1976 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.959319244,5.15e-07,-5.15e-07,172.2585292,8.27e-05,-8.27e-05,2455005.259,8.27e-05,-8.27e-05,0.0,,,,,,0.831,0.016,-0.004,2.22739,0.0075,-0.0075,,,,9802.0,20.0,-20.0,0.103379,0.001245,-7.4e-05,1.46169,0.05503,-0.18338,LS+MCMC,12.21,1.96,-1.46,0.0565,,,86.15,,,1103.0,,,349.4,146.52,-93.21,12.386,0.466,-0.466,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,58.764744,670.4895,696.5,1,269.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0517,Mandel and Agol (2002 ApJ 580 171),,,011/011138/011138155/dv/kplr011138155-20160209194854_dvr.pdf,011/011138/011138155/dv/kplr011138155-001-20160209194854_dvs.pdf,5712.0,77.0,-77.0,4.359,0.11,-0.11,0.1,0.15,-0.15,1.082,0.173,-0.13,0.976,0.073,-0.055,,,,q1_q17_dr25_stellar,292.16705,48.727589,15.263,15.715,15.209,15.069,15.041,14.123,13.815,13.805,0.705,19.47780401,6.2e-07,48.7275662,5.6e-06,0.0,0.022,-0.086,0.02,0.00011,0.00052,-7e-05,0.00075,-0.018,0.067,0.012,0.067,0.022,0.067,-0.021,0.067,-0.077,0.068,0.08,0.068,K00760,single,thick,0.5525,False,thick,0.5525,275,275,0,category_count_exact_before_visual_qc,1.041,5853.4,4.423,0.053,1.035,-0.034,-0.947,-0.931,2.69,5742.0,1.046,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00760_K00760_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
40,11153539,K00762.01,Kepler-666 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.49876511,1.777e-05,-1.777e-05,171.34905,0.003,-0.003,2455004.349,0.003,-0.003,0.0,,,,,,0.312,0.154,-0.312,3.7362,0.0934,-0.0934,,,,460.0,17.5,-17.5,0.019817,0.000458,-0.000789,0.67106,0.14046,-0.19399,LS+MCMC,2.1,0.65,-0.22,0.0542,,,88.0,,,1133.0,,,389.62,365.71,-117.4,8.95,1.9,-1.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,4.435833,26.501581,29.5,1,238.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.1694,Mandel and Agol (2002 ApJ 580 171),,,011/011153/011153539/dv/kplr011153539-20160209194854_dvr.pdf,011/011153/011153539/dv/kplr011153539-001-20160209194854_dvs.pdf,6075.0,189.0,-210.0,4.486,0.052,-0.208,-0.12,0.25,-0.35,0.969,0.3,-0.1,1.048,0.139,-0.139,,,,q1_q17_dr25_stellar,298.45685,48.791592,15.395,15.874,15.335,15.19,15.084,14.199,13.853,13.807,0.281,19.897146,1.3e-05,48.79174,0.00013,0.83,0.47,0.54,0.46,-0.00024,0.00021,-0.0001,0.00021,0.09,0.21,-0.12,0.17,0.15,0.22,0.18,0.25,0.04,0.2,0.19,0.24,K00762,single,thick,0.9798,False,thick,0.9798,275,275,0,category_count_exact_before_visual_qc,1.057,5945.4,4.317,-0.003,1.172,-0.195,-0.968,-1.038,4.7,6076.0,1.176,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00762_K00762_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
59,11818800,K00777.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,40.4195037,0.0001139,-0.0001139,173.56469,0.00222,-0.00222,2455006.565,0.00222,-0.00222,0.0,,,,,,0.911,5.567,-0.118,3.362,0.14,-0.14,,,,6256.0,230.0,-230.0,0.088069,5.461791,-0.013636,1.89549,5.83737,-1.19072,LS+MCMC,7.51,1.12,-0.91,0.2062,,,89.05,,,467.0,,,11.29,5.67,-3.57,54.7,24.1,-24.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,22.598503,94.071846,36.9,1,36.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8482,Mandel and Agol (2002 ApJ 580 171),,,011/011818/011818800/dv/kplr011818800-20160209194854_dvr.pdf,011/011818/011818800/dv/kplr011818800-001-20160209194854_dvs.pdf,5446.0,179.0,-163.0,4.507,0.116,-0.105,-0.54,0.35,-0.3,0.781,0.116,-0.095,0.714,0.104,-0.037,,,,q1_q17_dr25_stellar,294.31686,50.080231,15.487,16.1,15.463,15.224,15.091,14.029,13.631,13.491,0.027,19.6211267,4e-06,50.080316,3.8e-05,0.09,0.14,0.31,0.14,0.0006,0.002,-0.0011,0.003,-0.025,0.072,0.051,0.076,0.057,0.077,-0.049,0.071,-0.021,0.075,0.053,0.072,K00777,single,thick,0.5107,False,thick,0.5107,275,275,0,category_count_exact_before_visual_qc,1.121,5225.3,3.77,-0.038,2.268,-1.031,-1.746,-1.796,6.21,5445.0,2.262,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K00777_K00777_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
66,11960862,K00782.01,Kepler-677 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.575315881,3.726e-06,-3.726e-06,173.634044,0.000455,-0.000455,2455006.634,0.000455,-0.000455,0.0,,,,,,0.39,0.065,-0.306,4.3084,0.0306,-0.0306,,,,2793.3,14.9,-14.9,0.049152,0.001988,-0.000599,0.64392,0.16753,-0.07305,LS+MCMC,5.31,1.5,-0.81,0.067,,,88.03,,,1015.0,,,251.38,209.1,-91.63,11.37,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,20.537346,210.22159,221.1,1,205.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5611,Mandel and Agol (2002 ApJ 580 171),,,011/011960/011960862/dv/kplr011960862-20160209194854_dvr.pdf,011/011960/011960862/dv/kplr011960862-001-20160209194854_dvs.pdf,5992.0,162.0,-180.0,4.415,0.105,-0.195,-0.32,0.3,-0.3,0.989,0.28,-0.151,0.927,0.129,-0.097,,,,q1_q17_dr25_stellar,290.09805,50.321609,15.312,15.797,15.275,15.104,15.03,14.071,13.793,13.686,0.013,19.3398711,1.8e-06,50.321582,1.8e-05,0.016,0.062,-0.099,0.064,0.00044,0.00019,-7e-05,0.00023,-0.033,0.069,-0.04,0.075,0.052,0.072,-0.009,0.071,-0.181,0.075,0.181,0.075,K00782,single,thick,0.5908,False,thick,0.5908,275,275,0,category_count_exact_before_visual_qc,1.088,5779.7,4.053,0.035,1.613,-0.596,-1.281,-1.354,7.06,5991.0,1.629,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K00782_K00782_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
51,12404086,K00788.01,Kepler-681 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,26.39432897,5.724e-05,-5.724e-05,176.05459,0.00176,-0.00176,2455009.055,0.00176,-0.00176,0.0,,,,,,0.602,0.25,-0.396,3.573,0.0643,-0.0643,,,,1510.9,36.3,-36.3,0.03681,0.004201,-0.0019,2.93923,2.55609,-0.1069,LS+MCMC,3.07,0.41,-0.22,0.1635,,,89.28,,,489.0,,,13.49,6.07,-3.21,47.7,20.7,-20.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,8.917681,41.269753,48.2,1,51.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2735,Mandel and Agol (2002 ApJ 580 171),,,012/012404/012404086/dv/kplr012404086-20160209194854_dvr.pdf,012/012404/012404086/dv/kplr012404086-001-20160209194854_dvs.pdf,5129.0,154.0,-154.0,4.595,0.03,-0.084,0.02,0.25,-0.3,0.763,0.103,-0.055,0.846,0.064,-0.088,,,,q1_q17_dr25_stellar,289.39972,51.25032,15.234,15.956,15.16,14.924,14.816,13.757,13.272,13.172,0.592,19.2933174,8.2e-06,51.250533,7.2e-05,0.09,0.28,0.77,0.26,0.00037,0.00043,3e-05,0.00043,-0.18,0.12,0.2,0.11,0.27,0.13,-0.18,0.12,0.05,0.11,0.18,0.12,K00788,single,thick,0.6286,False,thick,0.6286,275,275,0,category_count_exact_before_visual_qc,0.797,4991.3,4.539,0.018,0.791,0.201,-0.816,-0.856,,5125.0,0.781,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00788_K00788_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
95,3641726,K00804.01,Kepler-1727 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.02930689,1.648e-05,-1.648e-05,177.20422,0.00142,-0.00142,2455010.204,0.00142,-0.00142,0.0,,,,,,0.024,0.401,-0.024,3.1449,0.0528,-0.0528,,,,1019.8,21.9,-21.9,0.028718,0.000882,-0.000544,2.66613,0.14652,-0.80614,LS+MCMC,2.57,0.44,-0.26,0.0796,,,89.94,,,757.0,,,77.75,43.01,-22.28,22.57,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,7.610865,47.37303,53.9,1,146.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.894,Mandel and Agol (2002 ApJ 580 171),,,003/003641/003641726/dv/kplr003641726-20160209194854_dvr.pdf,003/003641/003641726/dv/kplr003641726-001-20160209194854_dvs.pdf,5349.0,167.0,-167.0,4.526,0.063,-0.108,-0.12,0.3,-0.3,0.82,0.141,-0.082,0.824,0.096,-0.078,,,,q1_q17_dr25_stellar,290.33362,38.72823,15.387,16.037,15.302,15.108,14.931,13.931,13.479,13.429,0.097,19.3555667,6.6e-06,38.728308,7.6e-05,-0.36,0.28,0.28,0.27,-0.00038,0.00028,-6e-05,0.00029,0.23,0.12,0.18,0.15,0.29,0.14,-0.08,0.13,0.29,0.13,0.3,0.13,K00804,single,thick,0.5009,False,thick,0.5009,275,275,0,category_count_exact_before_visual_qc,0.912,5340.5,4.498,0.129,0.89,0.108,-0.877,-0.83,5.25,5351.0,0.892,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K00804_K00804_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
