rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source
2934,4143755,K00281.01,Kepler-510 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.55662003,3.697e-05,-3.697e-05,189.04354,0.00147,-0.00147,2455022.044,0.00147,-0.00147,0.0,,,,,,0.606,0.18,-0.41,8.087,0.052,-0.052,,,,298.9,3.1,-3.1,0.01649,0.000196,-0.000676,0.17036,0.12556,-0.09089,LS+MCMC,2.45,0.12,-0.09,0.134,,,87.7,,,797.0,,,95.35,17.77,-9.89,15.1,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3719,q1_q17_dr25_koi,14.83938,82.66198,111.0,1,70.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9117,Mandel and Agol (2002 ApJ 580 171),,,004/004143/004143755/dv/kplr004143755-20160209194854_dvr.pdf,004/004143/004143755/dv/kplr004143755-001-20160209194854_dvs.pdf,5671.0,111.0,-51.0,4.094,0.033,-0.027,-0.36,0.1,-0.1,1.36,0.065,-0.049,0.839,0.047,-0.014,,,,q1_q17_dr25_stellar,287.655,39.244289,11.947,12.359,11.925,11.77,11.695,10.836,10.486,10.446,0.771,19.1769992,3.2e-06,39.24423,4.6e-05,-0.03,0.14,-0.22,0.16,1.2e-05,4e-05,1.5e-05,4.9e-05,0.02,0.18,0.1,0.27,0.1,0.28,0.06,0.19,-0.1,0.25,0.11,0.23,K00281,single,thick,0.5522,True,thick,0.5522,275,275,0,category_count_exact_before_visual_qc,0.891,5707.5,4.069,-0.329,1.44,-0.53,-1.48,-1.529,12.02,5700.0,1.472,1.0,0.0,False,False,False,missing
3596,7277317,K00674.01,Kepler-643 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,16.33888067,1.882e-05,-1.882e-05,177.917586,0.000902,-0.000902,2455010.918,0.000902,-0.000902,0.0,,,,,,0.256,0.099,-0.256,9.3599,0.0485,-0.0485,,,,1718.4,9.7,-9.7,0.036942,0.000396,-0.000564,0.17114,0.01777,-0.02446,LS+MCMC,10.47,1.1,-0.8,0.1295,,,88.91,,,963.0,,,203.31,58.11,-37.26,13.42,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1585,0.5703,q1_q17_dr25_koi,29.594252,151.49889,201.9,1,40.0,1.0,q1_q17_dr25_tce,1010101010101010000000000000000,0.2601,Mandel and Agol (2002 ApJ 580 171),,,007/007277/007277317/dv/kplr007277317-20160209194854_dvr.pdf,007/007277/007277317/dv/kplr007277317-001-20160209194854_dvs.pdf,4877.0,63.0,-53.0,3.645,0.06,-0.066,0.16,0.1,-0.1,2.595,0.273,-0.198,1.085,0.13,-0.095,,,,q1_q17_dr25_stellar,290.32733,42.898281,13.781,14.588,13.72,13.435,13.274,12.212,11.672,11.583,0.534,19.3551496,1.7e-06,42.898213,1.9e-05,-0.202,0.069,-0.241,0.067,8e-05,0.00013,-3e-05,0.00013,-0.022,0.092,-0.019,0.07,0.029,0.083,-0.34,0.082,-0.1,0.1,0.354,0.076,K00674,single,thick,0.8343,True,thick,0.8343,275,275,0,category_count_exact_before_visual_qc,1.14,4861.2,3.664,0.223,2.597,-1.191,-2.004,-1.97,7.02,4933.0,2.584,2.0,0.0,False,False,False,missing
1430,10663396,K02046.01,Kepler-1069 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.8990075,0.0001281,-0.0001281,151.39847,0.00431,-0.00431,2454984.398,0.00431,-0.00431,0.0,,,,,,0.153,0.27,-0.153,15.955,0.121,-0.121,,,,293.4,5.5,-5.5,0.015456,0.000405,-0.000249,0.05041,0.00124,-0.01887,LS+MCMC,3.26,0.57,-0.86,0.1685,,,89.24,,,823.0,,,108.3,50.64,-52.76,11.503,0.283,-0.283,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,8.416729,33.028297,61.5,1,30.0,1.0,q1_q17_dr25_tce,11001100110011001000000000000000,0.1265,Mandel and Agol (2002 ApJ 580 171),,,010/010663/010663396/dv/kplr010663396-20160209194854_dvr.pdf,010/010663/010663396/dv/kplr010663396-001-20160209194854_dvs.pdf,5511.0,82.0,-74.0,3.914,0.21,-0.09,0.1,0.15,-0.1,1.93,0.34,-0.51,1.115,0.11,-0.152,,,,q1_q17_dr25_stellar,290.97934,47.988998,13.153,13.651,13.086,12.939,12.877,11.945,11.628,11.538,0.282,19.39861,7.7e-06,47.988973,6.6e-05,-0.43,0.28,-0.1,0.24,0.000104,8.2e-05,-1.9e-05,7.1e-05,0.13,0.14,-0.42,0.33,0.44,0.29,0.08,0.14,-0.61,0.4,0.61,0.39,K02046,single,thick,0.9929,True,thick,0.9929,275,275,0,category_count_exact_before_visual_qc,1.175,5743.8,4.118,0.265,1.565,-0.518,-1.553,-1.463,5.69,5579.0,1.597,1.0,0.0,False,False,False,missing
2131,7294743,K02516.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.81043228,2.115e-05,-2.115e-05,133.40821,0.00607,-0.00607,2454966.408,0.00607,-0.00607,0.0,,,,,,0.351,0.115,-0.351,3.874,0.185,-0.185,,,,47.4,3.1,-3.1,0.00628,0.000285,-0.000292,0.35002,0.10731,-0.13834,LS+MCMC,1.43,0.24,-0.39,0.041,,,86.18,,,1701.0,,,1978.53,885.15,-986.59,5.27,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,3.4308627,13.533068,17.8,1,475.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7117,Mandel and Agol (2002 ApJ 580 171),,,007/007294/007294743/dv/kplr007294743-20160209194854_dvr.pdf,007/007294/007294743/dv/kplr007294743-001-20160209194854_dvs.pdf,5415.0,81.0,-72.0,3.868,0.196,-0.084,0.12,0.15,-0.15,2.079,0.349,-0.567,1.164,0.121,-0.197,,,,q1_q17_dr25_stellar,295.45367,42.858799,13.388,14.009,13.339,13.122,13.015,12.065,11.667,11.582,0.273,19.696918,1.7e-05,42.85867,0.0002,0.22,0.68,-0.46,0.72,-1.3e-05,3e-05,2.6e-05,3.2e-05,-0.35,0.37,-0.58,0.35,0.68,0.36,-0.38,0.37,-0.46,0.36,0.6,0.36,K02516,single,thick,0.522,True,thick,0.522,275,275,0,category_count_exact_before_visual_qc,1.212,5569.4,3.926,0.296,1.976,-0.809,-1.811,-1.892,5.79,5431.0,2.012,1.0,2.0,False,False,False,missing
2175,7515762,K02524.01,Kepler-1268 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.951,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,40.9905002,0.0004401,-0.0004401,132.4136,0.00852,-0.00852,2454965.414,0.00852,-0.00852,0.0,,,,,,0.048,0.409,-0.048,7.336,0.249,-0.249,,,,297.3,22.1,-22.1,0.015658,0.000856,-0.000638,0.91456,0.05803,-0.38585,LS+MCMC,2.41,0.42,-0.46,0.2383,,,89.94,,,627.0,,,36.5,16.62,-13.77,43.31,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,4.697859,14.687093,15.4,1,35.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0129,Mandel and Agol (2002 ApJ 580 171),,,007/007515/007515762/dv/kplr007515762-20160209194854_dvr.pdf,007/007515/007515762/dv/kplr007515762-001-20160209194854_dvs.pdf,5842.0,79.0,-70.0,4.17,0.176,-0.095,0.14,0.15,-0.15,1.41,0.246,-0.27,1.072,0.107,-0.071,,,,q1_q17_dr25_stellar,287.83847,43.153229,15.272,15.67,15.218,15.101,15.044,14.153,13.909,13.764,0.078,19.189218,2.4e-05,43.15297,0.00027,-0.56,0.94,-0.93,0.99,0.00013,0.00028,0.00034,0.0003,-0.58,0.44,-0.95,0.88,1.11,0.71,-0.71,0.42,-1.03,0.87,1.25,0.66,K02524,single,thick,0.9999,False,thick,0.9999,275,275,0,category_count_exact_before_visual_qc,1.121,5846.0,4.156,0.095,1.454,-0.449,-1.229,-1.28,5.89,5850.0,1.482,0.0,0.0,False,False,False,missing
2393,8259713,K02935.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,27.8813154,0.0003804,-0.0003804,134.51369,0.00959,-0.00959,2454967.514,0.00959,-0.00959,0.0,,,,,,0.168,0.288,-0.168,6.346,0.324,-0.324,,,,209.2,16.3,-16.3,0.013372,0.000733,-0.000545,0.91918,0.136,-0.39693,LS+MCMC,1.54,0.47,-0.2,0.1832,,,89.71,,,681.0,,,50.86,44.41,-17.26,33.55,5.0,-5.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3124,0.2859,q1_q17_dr25_koi,4.6876445,12.957856,15.5,1,46.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0731,Mandel and Agol (2002 ApJ 580 171),,,008/008259/008259713/dv/kplr008259713-20160209194854_dvr.pdf,008/008259/008259713/dv/kplr008259713-001-20160209194854_dvs.pdf,6434.0,152.0,-209.0,4.414,0.067,-0.202,-0.36,0.25,-0.3,1.055,0.323,-0.139,1.048,0.156,-0.128,,,,q1_q17_dr25_stellar,299.6611,44.112381,13.603,13.949,13.565,13.454,13.414,12.589,12.36,12.367,0.226,19.977352,3e-05,44.11233,0.00021,-2.1,1.2,-0.19,0.76,0.00021,0.00023,-9e-05,0.00015,0.16,0.86,-0.36,0.53,0.4,0.34,0.06,0.79,-0.53,0.53,0.53,0.47,K02935,single,thick,1.0,True,thick,1.0,275,275,0,category_count_exact_before_visual_qc,1.544,7272.4,4.116,-0.041,1.79,-0.577,-1.513,-1.54,1.1,6429.0,1.945,0.0,0.0,False,False,False,missing
4104,9897364,K04189.01,Kepler-1562 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,64.2729088,0.0009417,-0.0009417,186.7353,0.0103,-0.0103,2455019.735,0.0103,-0.0103,0.0,,,,,,0.908,0.009,-0.654,12.136,0.607,-0.607,,,,1213.9,50.7,-50.7,0.03795,0.004767,-0.005763,0.03848,0.35822,-0.02542,LS+MCMC,5.38,1.76,-0.94,0.3308,,,87.44,,,554.0,,,22.31,21.51,-9.34,20.33,10.0,-10.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,9.94133,19.254738,27.4,1,6.0,1.0,q1_q17_dr25_tce,1100010001000000000000000000,0.6058,Mandel and Agol (2002 ApJ 580 171),,,009/009897/009897364/dv/kplr009897364-20160209194854_dvr.pdf,009/009897/009897364/dv/kplr009897364-001-20160209194854_dvs.pdf,6341.0,177.0,-243.0,4.278,0.132,-0.198,-0.04,0.25,-0.3,1.299,0.424,-0.228,1.165,0.181,-0.164,,,,q1_q17_dr25_stellar,294.45569,46.743561,15.589,16.092,15.543,15.373,,14.169,13.903,13.849,0.638,19.630374,1.4e-05,46.7436,0.00016,-0.19,0.53,0.14,0.59,0.00025,0.00064,-0.0003,0.00072,0.293,0.094,0.42,0.16,0.51,0.14,0.23,0.11,0.42,0.13,0.48,0.15,K04189,single,thick,0.9964,False,thick,0.9964,275,275,0,category_count_exact_before_visual_qc,1.217,6153.8,4.14,-0.045,1.539,-0.491,-1.24,-1.311,3.43,6345.0,1.546,0.0,0.0,False,False,False,missing
4151,7450747,K04267.01,Kepler-1949 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.951,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.20829637,1.798e-05,-1.798e-05,131.63091,0.00589,-0.00589,2454964.631,0.00589,-0.00589,0.0,,,,,,0.205,0.244,-0.205,2.841,0.222,-0.222,,,,87.9,8.3,-8.3,0.008594,0.000359,-0.000622,0.79495,0.9206,-0.30376,LS+MCMC,1.36,0.24,-0.25,0.0352,,,88.0,,,1709.0,,,2016.25,908.25,-762.52,5.9,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2891,0.3589,q1_q17_dr25_koi,4.366294,11.012017,12.0,1,605.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1362,Mandel and Agol (2002 ApJ 580 171),,,007/007450/007450747/dv/kplr007450747-20160209194854_dvr.pdf,007/007450/007450747/dv/kplr007450747-001-20160209194854_dvs.pdf,6028.0,81.0,-81.0,4.189,0.149,-0.122,0.14,0.15,-0.15,1.454,0.251,-0.276,1.194,0.087,-0.109,,,,q1_q17_dr25_stellar,293.5423,43.0261,15.201,15.678,15.167,14.996,14.934,14.029,13.729,13.694,0.857,19.569484,3.1e-05,43.02595,0.00033,-0.1,1.2,-0.5,1.2,-1e-05,0.0001,3e-05,0.0001,0.6,0.6,1.11,0.67,1.26,0.75,0.6,0.6,1.02,0.7,1.18,0.78,K04267,single,thick,0.9982,False,thick,0.9982,275,275,0,category_count_exact_before_visual_qc,1.389,6016.8,3.933,0.193,2.084,-0.83,-1.5,-1.574,2.9,6028.0,2.162,1.0,2.0,False,False,False,missing
4404,8700895,K04523.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.878,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.68251605,7.04e-05,-7.04e-05,131.6745,0.0105,-0.0105,2454964.675,0.0105,-0.0105,0.0,,,,,,0.0,0.462,0.0,3.479,0.327,-0.327,,,,81.2,10.4,-10.4,0.008164,0.000638,-0.000618,1.16993,0.19322,-0.64189,LS+MCMC,1.03,0.17,-0.14,0.0627,,,90.0,,,1090.0,,,333.82,142.98,-96.75,12.59,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,3.0907645,8.313111,9.4,1,233.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7368,Mandel and Agol (2002 ApJ 580 171),,,008/008700/008700895/dv/kplr008700895-20160209194854_dvr.pdf,008/008700/008700895/dv/kplr008700895-001-20160209194854_dvs.pdf,5753.0,78.0,-78.0,4.319,0.115,-0.115,0.16,0.15,-0.15,1.157,0.189,-0.155,1.016,0.074,-0.062,,,,q1_q17_dr25_stellar,296.04425,44.80529,14.878,15.43,14.828,14.642,14.549,13.628,13.236,13.116,0.537,19.736256,3.9e-05,44.80536,0.00042,-1.0,1.5,0.2,1.5,9e-05,0.00011,-2e-05,0.00011,-0.52,0.91,1.3,1.2,1.4,1.3,-0.42,0.83,1.3,1.1,1.4,1.2,K04523,single,thick,0.9999,False,thick,0.9999,275,275,0,category_count_exact_before_visual_qc,1.266,5805.2,3.901,0.175,2.075,-0.856,-1.592,-1.668,4.38,5753.0,2.139,1.0,2.0,False,False,False,missing
4577,8626325,K04775.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.625,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.4491515,0.0002729,-0.0002729,145.7441,0.0142,-0.0142,2454978.744,0.0142,-0.0142,0.0,,,,,,0.866,0.05,-0.586,6.696,0.445,-0.445,,,,70.9,7.5,-7.5,0.009018,0.001522,-0.001589,0.06489,0.43798,-0.04768,LS+MCMC,2.75,0.58,-1.08,0.1437,,,84.91,,,1036.0,,,272.9,196.21,-187.63,9.75,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1952,0.5198,q1_q17_dr25_koi,2.8845534,7.8027735,11.0,1,43.0,1.0,q1_q17_dr25_tce,10101010101010101000000000000000,0.6764,Mandel and Agol (2002 ApJ 580 171),,,008/008626/008626325/dv/kplr008626325-20160209194854_dvr.pdf,008/008626/008626325/dv/kplr008626325-001-20160209194854_dvs.pdf,5334.0,214.0,-214.0,3.712,0.308,-0.132,0.32,0.15,-0.3,2.789,0.591,-1.097,1.464,0.175,-0.438,,,,q1_q17_dr25_stellar,292.40323,44.782009,12.999,13.66,12.897,12.715,12.577,11.564,11.143,11.07,0.584,19.493546,2.7e-05,44.78219,0.00029,-0.1,1.0,0.6,1.0,0.0,7.4e-05,-4.3e-05,7.5e-05,0.57,0.71,-0.75,0.85,0.94,0.8,0.48,0.72,-0.78,0.83,0.91,0.8,K04775,single,thick,0.9777,True,thick,0.9777,275,275,0,category_count_exact_before_visual_qc,1.196,5045.3,3.839,0.385,2.171,-0.939,-2.036,-1.994,6.51,5210.0,2.146,1.0,0.0,False,False,False,missing
4683,6220312,K04793.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.777,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.2736268,0.0001581,-0.0001581,135.6461,0.0216,-0.0216,2454968.646,0.0216,-0.0216,0.0,,,,,,0.595,0.012,-0.495,5.291,0.511,-0.511,,,,86.1,12.1,-12.1,0.008831,0.000416,-0.000972,0.16586,0.30847,-0.15678,LS+MCMC,0.89,0.27,-0.1,0.0595,,,84.53,,,1014.0,,,249.68,230.17,-74.5,6.25,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,2.775109,7.355178,8.7,1,254.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2813,Mandel and Agol (2002 ApJ 580 171),,,006/006220/006220312/dv/kplr006220312-20160209194854_dvr.pdf,006/006220/006220312/dv/kplr006220312-001-20160209194854_dvs.pdf,5851.0,157.0,-192.0,4.515,0.039,-0.221,-0.04,0.25,-0.3,0.918,0.289,-0.096,1.007,0.113,-0.126,,,,q1_q17_dr25_stellar,296.12253,41.561138,15.374,15.932,15.325,15.134,15.047,14.114,13.742,13.604,0.223,19.741559,4.6e-05,41.56116,0.00052,2.3,1.9,0.1,1.9,-0.00018,0.00015,-1e-05,0.00015,-0.19,0.83,0.42,0.5,0.47,0.61,-0.23,0.49,0.62,0.58,0.66,0.57,K04793,single,thick,1.0,False,thick,1.0,275,275,0,category_count_exact_before_visual_qc,1.1,5711.8,3.974,0.029,1.766,-0.715,-1.33,-1.453,6.89,5851.0,1.808,1.0,2.0,False,False,False,missing
6167,4164511,K05046.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,40.9882124,0.0006804,-0.0006804,152.2483,0.0113,-0.0113,2454985.248,0.0113,-0.0113,0.0,,,,,,0.2697,0.1948,-0.2694,3.599,0.382,-0.382,,,,145.8,20.8,-20.8,0.011238,0.001049,-0.000722,6.8635,2.63445,-3.92217,MCMC,1.44,0.57,-0.19,0.2381,,,89.95,,,657.0,,,43.98,49.81,-15.16,84.8,32.5,-32.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3067,0.2776,q1_q16_koi,,,11.3,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004164/004164511/dv/kplr004164511-20130815195353_dvr.pdf,004/004164/004164511/dv/kplr004164511-001-20130826182306_dvs.pdf,6705.0,159.0,-217.0,4.328,0.099,-0.255,-0.54,0.22,-0.32,1.174,0.462,-0.159,1.068,0.168,-0.116,,,,stellar_q1_q16,293.24701,39.236691,13.006,13.229,12.931,12.856,12.837,12.068,11.832,11.777,0.346,19.549799,2.7e-05,39.23648,0.00034,0.0,1.1,-0.8,1.2,8e-05,0.00015,9e-05,0.00016,-0.59,0.5,-0.1,1.0,0.6,0.84,-0.32,0.49,0.1,1.0,0.3,1.0,K05046,single,thick,0.808,False,thick,0.808,275,275,0,category_count_exact_before_visual_qc,1.238,6790.2,4.31,-0.353,1.285,-0.24,-1.284,-1.303,1.13,6704.0,1.301,0.0,0.0,False,False,False,missing
8218,8693536,K07076.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.2347636,0.0002556,-0.0002556,139.9705,0.0139,-0.0139,2454972.97,0.0139,-0.0139,0.0,,,,,,0.046,0.404,-0.046,4.2,0.374,-0.374,,,,115.5,12.6,-12.6,0.009904,0.000666,-0.000603,1.89915,0.26216,-1.05195,LS+MCMC,1.28,0.41,-0.16,0.1338,,,89.91,,,852.0,,,124.25,111.35,-40.68,29.8,4.1,-4.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3119,0.2971,q1_q17_dr25_koi,3.0157962,8.249764,10.7,1,79.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.256,Mandel and Agol (2002 ApJ 580 171),,,008/008693/008693536/dv/kplr008693536-20160209194854_dvr.pdf,008/008693/008693536/dv/kplr008693536-001-20160209194854_dvs.pdf,6478.0,160.0,-208.0,4.371,0.065,-0.195,-0.04,0.25,-0.3,1.188,0.37,-0.148,1.209,0.169,-0.169,,,,q1_q17_dr25_stellar,293.53033,44.832771,14.299,14.639,14.247,14.153,14.123,13.307,13.059,13.013,0.068,19.568721,3e-05,44.83241,0.00036,1.2,1.1,-1.3,1.3,-0.00015,0.00013,0.00014,0.00014,-1.03,0.67,-0.43,0.86,1.12,0.79,-1.05,0.61,-0.44,0.89,1.14,0.74,K07076,single,thick,0.7114,False,thick,0.7114,275,275,0,category_count_exact_before_visual_qc,1.516,6636.8,3.957,0.008,2.126,-0.813,-1.654,-1.718,1.68,6492.0,2.174,0.0,0.0,False,False,False,missing
8587,12016243,K07506.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,11.8436119,0.0003144,-0.0003144,138.0037,0.0211,-0.0211,2454971.004,0.0211,-0.0211,0.0,,,,,,0.067,0.393,-0.067,6.044,0.49,-0.49,,,,199.3,22.0,-22.0,0.012914,0.000882,-0.000832,0.46822,0.86821,-0.1892,LS+MCMC,1.41,0.47,-0.16,0.1043,,,89.75,,,830.0,,,111.98,111.89,-35.48,15.14,7.0,-7.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,3.707846,8.382526,10.4,1,61.0,1.0,q1_q17_dr25_tce,11001100110011001000000000000000,0.6375,Mandel and Agol (2002 ApJ 580 171),,,012/012016/012016243/dv/kplr012016243-20160209194854_dvr.pdf,012/012016/012016243/dv/kplr012016243-001-20160209194854_dvs.pdf,6077.0,181.0,-217.0,4.471,0.056,-0.224,-0.04,0.25,-0.3,0.999,0.333,-0.111,1.077,0.145,-0.145,,,,q1_q17_dr25_stellar,293.49564,50.48064,15.193,15.668,15.146,14.989,14.937,14.036,13.632,13.609,0.065,19.566318,3.8e-05,50.48026,0.00042,-2.0,1.3,-1.4,1.5,0.00037,0.00025,0.00026,0.00029,-0.72,0.35,-1.2,2.0,1.4,1.6,-0.77,0.32,-1.1,1.7,1.4,1.2,K07506,single,thick,0.7128,False,thick,0.7128,275,275,0,category_count_exact_before_visual_qc,1.068,5727.5,4.042,0.034,1.635,-0.612,-1.376,-1.504,7.64,6082.0,1.599,0.0,0.0,False,False,False,missing
9198,10198225,K07991.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.9451376,0.000216,-0.000216,142.3107,0.0167,-0.0167,2454975.311,0.0167,-0.0167,0.0,,,,,,0.443,0.54,-0.248,6.893,0.541,-0.541,,,,63.3,6.1,-6.1,0.007296,0.00028,-0.000604,0.22885,0.14606,-0.07234,LS+MCMC,3.32,0.64,-1.05,0.1176,,,87.88,,,1337.0,,,755.16,408.67,-438.05,12.0,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1713,0.5474,q1_q17_dr25_koi,2.9203577,7.650106,12.4,1,115.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4747,Mandel and Agol (2002 ApJ 580 171),,,010/010198/010198225/dv/kplr010198225-20160209194854_dvr.pdf,010/010198/010198225/dv/kplr010198225-001-20160209194854_dvs.pdf,5094.0,100.0,-138.0,3.38,0.21,-0.157,-0.08,0.2,-0.3,4.163,0.808,-1.313,1.517,0.206,-0.48,,,,q1_q17_dr25_stellar,287.55182,47.244862,12.609,13.343,12.55,12.294,12.146,11.087,10.635,10.521,0.123,19.170121,1.7e-05,47.24462,0.00018,0.0,0.62,-0.86,0.65,-9e-06,3.6e-05,3.9e-05,3.8e-05,-0.84,0.89,0.87,0.65,1.21,0.51,-0.93,0.82,0.72,0.61,1.17,0.56,K07991,single,thick,0.7503,True,thick,0.7503,275,275,0,category_count_exact_before_visual_qc,1.228,4865.5,3.439,0.127,3.479,-1.545,-2.263,-2.265,4.89,5096.0,3.427,1.0,0.0,False,False,False,missing
